temperature,humidity,speed,power
0.64,0.75,0.54,493.18
0.67,0.69,0.46,529.12
0.64,0.86,0.23,525.12
0.59,0.93,0.23,503.16
0.59,0.93,0.31,519.21
0.62,0.93,0.38,529.12
0.64,0.86,0.23,543.09
0.64,0.86,0.23,880.61
0.64,0.86,0.23,1014.31
0.62,0.93,0.23,692.85
0.62,1,0.15,1016.31
0.62,1,0.15,1086.19
0.56,0.93,0.69,686.86
0.54,0.93,0.46,543.17
0.51,0.93,0.46,481.2
0.51,0.86,0.54,407.32
0.49,0.86,0.46,425.35
0.49,0.86,0.46,387.35
0.49,0.86,0.38,648.92
0.49,0.86,0.38,499.17
0.49,0.86,0.46,503.16
0.49,0.86,0.38,413.36
0.51,0.79,0.38,448.92
0.51,0.79,0.46,461.3
0.54,0.69,0.46,491.18
0.59,0.63,0.46,505.16
0.59,0.63,0.38,531.11
0.62,0.59,0.46,514.56
0.67,0.55,0.38,483.19
0.67,0.55,0.54,457.24
0.69,0.51,0.46,469.22
0.69,0.46,0.46,493.18
0.67,0.51,0.54,501.16
0.64,0.59,0.38,515.22
0.62,0.63,0.31,543.09
0.56,0.75,0.15,525.19
0.56,0.8,0.23,537.1
0.56,0.8,0.15,738.77
0.56,0.8,0.15,417.3
0.54,0.8,0.15,399.33
0.54,0.8,0,397.34
0.51,0.86,0.08,363.39
0.51,0.86,0.08,369.44
0.51,0.86,0,397.39
0.49,0.93,0.15,437.27
0.51,0.93,0.08,419.3
0.54,0.93,0.08,475.21
0.59,0.75,0.15,493.18
0.64,0.64,0.38,537.1
0.69,0.51,0.46,606.99
0.69,0.43,0.62,1044.26
0.72,0.3,0.54,822.78
0.69,0.26,0.62,535.18
0.69,0.18,0.54,493.47
0.67,0.21,0.54,473.21
0.64,0.16,0.54,511.15
0.62,0.11,0.46,545.09
0.56,0.28,0.38,832.61
0.54,0.41,0.38,812.52
0.54,0.31,0.31,610.98
0.51,0.28,0.38,601
0.54,0.24,0.23,495.17
0.51,0.24,0.31,583.03
0.51,0.28,0.15,597
0.49,0.3,0.15,441.26
0.46,0.44,0.15,443.26
0.44,0.53,0.15,445.32
0.44,0.53,0.15,451.3
0.46,0.44,0.15,463.23
0.46,0.44,0.15,429.28
0.51,0.37,0.23,477.2
0.54,0.2,0.31,503.16
0.59,0.17,0.31,505.16
0.62,0.16,0.31,533.11
0.64,0.18,0.31,537.1
0.67,0.18,0.31,570.17
0.69,0.16,0.38,513.22
0.69,0.14,0.31,504.97
0.69,0.1,0.38,481.2
0.67,0.11,0.38,521.13
0.64,0.11,0.38,537.1
0.62,0.14,0.38,525.12
0.59,0.17,0.31,527.35
0.56,0.28,0.46,570.9
0.54,0.37,0.31,579.11
0.54,0.45,0.31,531.11
0.54,0.49,0.38,493.18
0.54,0.49,0.38,796.74
0.51,0.53,0.38,543.09
0.51,0.57,0.31,451.25
0.51,0.63,0.31,405.32
0.51,0.63,0.31,451.25
0.51,0.63,0.23,461.23
0.51,0.68,0.23,461.23
0.54,0.63,0.23,529.12
0.56,0.59,0.23,551.08
0.59,0.59,0.15,555.15
0.62,0.49,0.23,577.04
0.69,0.39,0.23,644.93
0.69,0.43,0.23,816.64
0.72,0.39,0.08,569.05
0.72,0.36,0.15,527.12
0.72,0.39,0.15,525.12
0.69,0.51,0.38,581.03
0.67,0.55,0.38,628.95
0.64,0.59,0.38,912.48
0.62,0.63,0.38,694.84
0.59,0.59,0.38,583.19
0.59,0.63,0.38,573.04
0.56,0.69,0.31,511.15
0.54,0.8,0.23,437.27
0.54,0.8,0.23,399.33
0.51,0.86,0.15,367.39
0.51,0.79,0.23,375.37
0.49,0.86,0.15,367.85
0.49,0.93,0,369.38
0.49,0.93,0.08,419.35
0.51,0.86,0.15,435.27
0.54,0.8,0.23,499.17
0.59,0.69,0.23,928.82
0.62,0.69,0.23,770.72
0.67,0.6,0.23,587.87
0.69,0.55,0.15,668.89
0.74,0.44,0.15,652.91
0.77,0.4,0.15,622.96
0.79,0.4,0.15,591.01
0.74,0.47,0.46,613.07
0.72,0.47,0.46,608.99
0.69,0.51,0.38,878.54
0.67,0.46,0.31,976.46
0.64,0.38,0.31,678.87
0.62,0.38,0.38,670.88
0.59,0.38,0.31,555.07
0.59,0.41,0.31,962.4
0.56,0.59,0.31,537.18
0.54,0.69,0.31,505.16
0.54,0.69,0.38,411.31
0.54,0.69,0.23,405.32
0.54,0.69,0.31,405.32
0.54,0.69,0.31,419.36
0.54,0.69,0.23,427.29
0.54,0.69,0.31,421.3
0.59,0.59,0.38,517.14
0.62,0.54,0.46,571.12
0.69,0.43,0.62,745.26
0.72,0.39,0.46,988.35
0.74,0.36,0.62,656.99
0.69,0.39,0.62,714.81
0.67,0.43,0.54,682.86
0.67,0.46,0.62,670.75
0.64,0.46,0.46,676.87
0.64,0.51,0.38,694.84
0.56,0.69,0.46,626.96
0.54,0.8,0.46,1010.32
0.54,0.86,0.38,820.63
0.51,0.86,0.31,642.93
0.51,0.93,0.23,654.99
0.51,0.93,0.31,575.12
0.54,0.86,0.15,447.25
0.54,0.86,0.15,413.31
0.54,0.86,0.15,407.32
0.54,0.86,0.15,379.37
0.54,0.86,0.23,373.38
0.54,0.86,0.15,393.34
0.54,0.93,0.23,399.33
0.54,0.93,0.31,429.28
0.54,0.86,0.23,471.35
0.54,0.86,0.31,471.21
0.54,0.86,0.31,509.15
0.54,0.86,0.31,561.06
0.56,0.8,0.23,543.09
0.62,0.69,0.23,557.07
0.64,0.59,0.23,535.11
0.62,0.63,0.31,531.11
0.64,0.59,0.38,1000.33
0.62,0.63,0.31,710.57
0.62,0.63,0.31,704.83
0.59,0.63,0.38,616.97
0.56,0.69,0.38,668.89
0.54,0.74,0.31,658.9
0.54,0.74,0.23,639.33
0.51,0.79,0.31,585.1
0.51,0.79,0.31,810.65
0.51,0.79,0.31,583.09
0.49,0.86,0.31,483.19
0.49,0.86,0.15,469.22
0.49,0.86,0.23,441.26
0.49,0.79,0.23,455.24
0.49,0.79,0.23,483.19
0.49,0.86,0.31,780.85
0.51,0.79,0.38,758.74
0.56,0.63,0.38,553.08
0.59,0.59,0.38,579.03
0.64,0.46,0.46,595.01
0.67,0.43,0.46,535.18
0.69,0.43,0.46,513.14
0.67,0.43,0.54,519.13
0.69,0.43,0.46,505.23
0.67,0.46,0.46,880.53
0.64,0.51,0.46,756.74
0.62,0.59,0.46,754.74
0.59,0.69,0.46,740.77
0.56,0.75,0.46,744.76
0.56,0.75,0.54,720.89
0.56,0.75,0.46,628.95
0.56,0.8,0.31,585.61
0.56,0.8,0.54,507.15
0.56,0.8,0.54,449.25
0.56,0.8,0.46,415.31
0.56,0.86,0.46,385.36
0.54,0.93,0.38,385.42
0.54,0.93,0.38,403.05
0.54,0.93,0.38,437.27
0.56,0.93,0.46,449.25
0.56,0.93,0.38,535.11
0.56,0.93,0.46,535.11
0.59,0.93,0.38,579.03
0.59,0.93,0.31,654.91
0.62,0.93,0.38,1088.19
0.62,0.93,0.38,780.83
0.67,0.86,0.38,587.02
0.59,0.86,0.92,579.11
0.51,0.93,0.69,595.01
0.51,0.86,0.46,636.94
0.51,0.86,0.46,700.83
0.49,0.93,0.62,960.4
0.46,0.93,0.46,854.58
0.46,0.86,0.54,649.01
0.46,0.79,0.54,636.94
0.46,0.79,0.46,575.04
0.46,0.79,0.46,549.08
0.46,0.79,0.38,581.03
0.44,0.86,0.38,650.98
0.41,0.93,0.23,419.3
0.41,0.93,0.31,427.29
0.41,0.86,0.31,427.29
0.41,0.86,0.15,439.3
0.41,0.86,0.23,467.22
0.49,0.68,0.31,551.08
0.54,0.53,0.46,503.16
0.59,0.45,0.54,505.16
0.64,0.43,0.54,533.11
0.67,0.36,0.62,649.02
0.69,0.29,0.62,650.92
0.74,0.22,0.77,652.91
0.74,0.24,0.62,640.93
0.74,0.2,0.69,622.96
0.74,0.15,0.62,620.97
0.74,0.15,0.62,630.95
0.72,0.18,0.38,618.97
0.67,0.21,0.31,630.95
0.62,0.31,0.15,639.11
0.59,0.38,0.15,644.93
0.56,0.45,0.15,583.03
0.56,0.45,0.08,521.13
0.51,0.53,0.15,946.42
0.51,0.53,0.23,604.99
0.49,0.63,0.23,483.19
0.49,0.63,0.23,483.19
0.46,0.68,0.23,491.25
0.46,0.74,0.15,533.11
0.51,0.74,0.23,483.26
0.59,0.59,0.23,1016.31
0.69,0.36,0.31,648.92
0.72,0.32,0.38,708.82
0.77,0.24,0.46,1134.11
0.79,0.2,0.46,978.55
0.82,0.18,0.46,700.94
0.79,0.25,0.54,608.99
0.82,0.18,0.62,581.11
0.82,0.23,0.62,812.65
0.79,0.28,0.54,1096.17
0.79,0.33,0.54,889.1
0.74,0.44,0.38,676.87
0.72,0.51,0.38,627.05
0.69,0.6,0.38,597
0.69,0.55,0.38,1054.24
0.69,0.55,0.54,920.47
0.69,0.6,0.31,858.57
0.69,0.6,0.31,555.07
0.67,0.64,0.23,521.2
0.67,0.64,0.23,483.19
0.67,0.64,0.15,367.85
0.67,0.64,0.23,369.38
0.67,0.64,0.23,419.35
0.64,0.75,0.31,435.27
0.67,0.69,0.31,499.17
0.69,0.69,0.31,928.82
0.69,0.69,0.54,650.92
0.69,0.75,0.31,888.52
0.74,0.64,0.46,1184.03
0.79,0.61,0.31,1054.54
0.77,0.66,0.54,726.79
0.77,0.66,0.54,692.85
0.77,0.66,0.46,1104.16
0.74,0.64,0.46,1154.26
0.74,0.7,0.31,874.54
0.72,0.7,0.31,706.58
0.69,0.75,0.38,668.89
0.69,0.75,0.38,734.87
0.67,0.8,0.31,1152.08
0.67,0.8,0.23,962.4
0.67,0.8,0.23,537.18
0.67,0.8,0.23,478.55
0.67,0.8,0.23,439.33
0.64,0.86,0.15,425.29
0.64,0.86,0.15,419.3
0.64,0.86,0.23,425.29
0.64,0.86,0.23,475.21
0.67,0.8,0.23,964.39
0.69,0.75,0.15,778.84
0.72,0.7,0.15,585.02
0.72,0.7,0.23,954.41
0.69,0.8,0.23,1084.27
0.67,0.86,0.08,694.84
0.67,0.86,0.08,692.85
0.64,0.93,0.31,968.39
0.67,0.93,0.15,1036.27
0.67,0.93,0.08,968.39
0.67,0.93,0.15,718.65
0.67,0.93,0.15,626.96
0.67,0.93,0.23,1010.32
0.59,0.93,0.31,1114.14
0.59,0.93,0.23,948.42
0.56,1,0.38,710.82
0.56,1,0.54,660.9
0.54,0.93,0.46,585.11
0.54,0.93,0.38,744.08
0.51,1,0.38,692.85
0.51,1,0.46,483.19
0.51,0.93,0.38,483.19
0.51,0.86,0.31,497.17
0.51,0.86,0.31,525.12
0.51,0.93,0.31,487.03
0.54,0.86,0.31,519.13
0.56,0.75,0.31,682.86
0.62,0.46,0.31,984.36
0.64,0.38,0.23,872.62
0.64,0.29,0.38,626.96
0.67,0.23,0.46,587.02
0.67,0.29,0.38,595.1
0.69,0.24,0.23,593.01
0.72,0.22,0.31,656.91
0.69,0.24,0.23,1044.26
0.67,0.26,0.23,960.4
0.67,0.21,0.23,932.45
0.62,0.23,0.31,700.83
0.59,0.28,0.31,652.99
0.56,0.28,0.23,670.88
0.56,0.38,0.15,633.04
0.54,0.45,0.23,485.19
0.54,0.49,0.15,459.23
0.54,0.49,0.15,419.3
0.51,0.57,0.23,407.32
0.51,0.53,0.23,415.31
0.51,0.53,0.15,421.3
0.51,0.63,0.23,435.27
0.54,0.59,0.23,443.32
0.54,0.63,0.31,501.53
0.59,0.54,0.31,768.72
0.62,0.41,0.31,918.47
0.67,0.39,0.31,656.91
0.67,0.23,0.46,608.99
0.69,0.24,0.38,593.08
0.72,0.13,0.38,852
0.72,0.22,0.38,880.71
0.69,0.21,0.46,587.02
0.69,0.32,0.54,604.99
0.67,0.43,0.46,754.74
0.64,0.54,0.38,972.38
0.62,0.54,0.38,676.87
0.62,0.54,0.31,652.91
0.59,0.63,0.38,614.98
0.59,0.69,0.31,565.13
0.59,0.8,0.31,545.17
0.59,0.8,0.31,467.22
0.59,0.8,0.31,413.31
0.59,0.86,0.23,423.29
0.59,0.86,0.15,401.33
0.59,0.86,0.15,431.28
0.59,0.86,0.23,437.27
0.59,0.93,0.15,479.2
0.62,0.86,0.08,688.85
0.64,0.86,0.08,1058.53
0.64,0.86,0.08,694.84
0.64,0.93,0.23,656.91
0.62,0.93,0.38,1078.2
0.59,1,0.23,736.77
0.59,1,0.15,667.07
0.62,0.93,0.23,636.94
0.62,0.93,0.15,625.04
0.62,0.93,0.23,900.67
0.62,0.93,0.08,1092.18
0.62,0.93,0.15,892.51
0.62,0.93,0.08,670.54
0.62,0.93,0.15,686.86
0.62,0.93,0.15,1046.26
0.62,0.93,0.15,609.07
0.62,0.93,0.08,489.18
0.62,0.93,0,439.27
0.59,1,0.15,411.38
0.62,0.93,0.15,421.3
0.59,1,0.15,413.31
0.59,1,0.15,427.29
0.59,1,0.23,459.23
0.59,1,0.23,702.83
0.59,1,0.23,914.65
0.62,0.93,0.15,634.94
0.62,0.93,0.15,828.62
0.69,0.8,0.23,1062.23
0.74,0.7,0.15,1062.32
0.79,0.61,0.15,856.57
0.79,0.52,0.23,736.77
0.82,0.48,0.15,638.94
0.79,0.56,0.23,1014.52
0.79,0.52,0.23,1066.22
0.77,0.6,0.38,902.5
0.74,0.6,0.38,670.88
0.69,0.69,0.38,662.9
0.67,0.75,0.31,588.56
0.64,0.8,0.23,892.51
0.62,0.8,0.15,924.46
0.59,0.86,0.23,551.08
0.59,0.86,0.15,503.23
0.59,0.93,0.15,658.9
0.59,0.93,0.08,583.1
0.56,0.93,0,461.23
0.56,0.93,0,491.18
0.56,0.93,0.31,447.38
0.59,0.86,0.23,443.26
0.62,0.86,0.15,848.59
0.64,0.75,0.23,862.56
0.67,0.69,0.15,589.02
0.69,0.46,0.31,954.41
0.77,0.17,0.69,1054.24
0.79,0.2,0.54,1004.33
0.79,0.14,0.54,608.99
0.77,0.13,0.54,571.05
0.77,0.17,0.62,629.05
0.74,0.24,0.54,996.41
0.72,0.22,0.62,998.34
0.67,0.26,0.69,684.86
0.62,0.31,0.54,649.01
0.59,0.28,0.38,686.86
0.59,0.31,0.31,648.92
0.56,0.34,0.31,606.99
0.51,0.48,0.15,650.92
0.51,0.48,0.23,848.59
0.51,0.48,0.23,591.11
0.49,0.53,0.23,466.64
0.49,0.53,0.31,397.34
0.46,0.57,0.23,399.33
0.46,0.57,0,419.3
0.51,0.57,0.08,553.08
0.59,0.41,0.15,846.59
0.62,0.31,0.23,589.02
0.64,0.32,0.38,589.08
0.67,0.29,0.46,966.39
0.67,0.36,0.46,920.47
0.69,0.29,0.38,768.72
0.69,0.26,0.38,609.06
0.69,0.24,0.46,527.12
0.69,0.24,0.46,515.14
0.69,0.21,0.38,784.83
0.67,0.26,0.38,912.48
0.64,0.29,0.38,624.96
0.59,0.38,0.38,571.05
0.56,0.45,0.31,569.05
0.56,0.49,0.38,559.07
0.54,0.53,0.46,527.12
0.54,0.59,0.46,477.28
0.51,0.68,0.38,431.28
0.51,0.68,0.31,397.39
0.51,0.74,0.23,399.33
0.49,0.79,0.31,371.38
0.49,0.79,0.23,391.35
0.49,0.79,0.23,405.32
0.51,0.79,0.23,439.27
0.56,0.69,0.31,698.84
0.59,0.63,0.31,946.42
0.64,0.54,0.31,614.61
0.69,0.43,0.31,792.82
0.69,0.43,0.38,622.96
0.72,0.36,0.38,628.95
0.72,0.32,0.46,581.03
0.74,0.33,0.38,1004.33
0.72,0.36,0.38,653.82
0.69,0.39,0.38,649.02
0.69,0.46,0.46,766.72
0.64,0.59,0.46,966.48
0.62,0.63,0.38,906.49
0.59,0.69,0.38,670.88
0.59,0.69,0.38,628.95
0.59,0.69,0.31,571.05
0.59,0.69,0.31,477.2
0.59,0.69,0.38,453.3
0.59,0.75,0.31,433.28
0.59,0.75,0.31,391.35
0.59,0.8,0.31,706.82
0.59,0.8,0.31,656.91
0.59,0.8,0.23,493.25
0.59,0.86,0.23,469.22
0.62,0.8,0.15,738.77
0.62,0.8,0.23,942.43
0.62,0.8,0.15,619.07
0.64,0.69,0.15,620.97
0.64,0.75,0.23,571.05
0.64,0.75,0.23,962.4
0.64,0.75,0.15,898.5
0.64,0.75,0.15,616.97
0.64,0.75,0.23,624.28
0.64,0.8,0.31,684.86
0.64,0.8,0.31,1062.23
0.64,0.75,0.23,1072.43
0.64,0.75,0.23,754.74
0.64,0.69,0.15,730.78
0.62,0.75,0.15,650.92
0.62,0.75,0.15,937.3
0.62,0.8,0.15,634.94
0.62,0.8,0.23,467.22
0.62,0.8,0.15,397.39
0.62,0.8,0.15,393.34
0.62,0.8,0.15,391.35
0.59,0.86,0.15,399.33
0.59,0.86,0.08,427.29
0.59,0.93,0.08,421.3
0.62,0.86,0.15,798.74
0.64,0.8,0.15,668.89
0.67,0.69,0.23,577.04
0.67,0.69,0.15,655.01
0.67,0.69,0.08,980.37
0.67,0.69,0.08,980.37
0.69,0.64,0.31,936.44
0.72,0.6,0.31,658.9
0.72,0.6,0.31,559.07
0.69,0.6,0.31,638.94
0.69,0.6,0.23,720.88
0.69,0.55,0.38,720.8
0.67,0.6,0.31,936.61
0.64,0.64,0.38,1106.16
0.62,0.75,0.23,846.59
0.59,0.8,0.31,604.86
0.59,0.8,0.31,547.09
0.59,0.8,0.31,872.61
0.56,0.86,0.15,589.02
0.56,0.86,0.15,471.21
0.56,0.86,0.15,473.21
0.56,0.86,0.15,461.91
0.56,0.86,0.15,485.19
0.56,0.86,0.15,501.16
0.59,0.8,0.31,878.54
0.62,0.75,0.23,768.72
0.67,0.64,0.23,541.1
0.72,0.51,0.23,585.02
0.74,0.36,0.23,1048.54
0.77,0.37,0.23,954.41
0.79,0.37,0.23,610.98
0.77,0.44,0.38,549.08
0.77,0.44,0.38,565.06
0.77,0.44,0.38,1024.29
0.74,0.44,0.38,1028.29
0.72,0.47,0.38,644.93
0.67,0.55,0.38,626.96
0.64,0.54,0.38,604.99
0.62,0.59,0.38,750.96
0.62,0.46,0.38,926.46
0.62,0.41,0.31,776.71
0.59,0.49,0.23,525.12
0.59,0.49,0.23,465.22
0.59,0.54,0.23,453.24
0.59,0.54,0.23,445.26
0.56,0.54,0.23,474.56
0.56,0.59,0.23,511.21
0.59,0.59,0.31,495.25
0.62,0.49,0.31,752.75
0.62,0.46,0.31,954.41
0.67,0.36,0.38,638.94
0.69,0.32,0.46,678.87
0.74,0.24,0.46,941.95
0.74,0.26,0.46,970.57
0.77,0.2,0.54,692.85
0.77,0.24,0.46,601
0.74,0.3,0.38,776.71
0.74,0.3,0.54,892.59
0.72,0.24,0.54,664.89
0.69,0.24,0.38,798.67
0.69,0.24,0.38,1076.21
0.67,0.32,0.46,950.42
0.64,0.43,0.46,904.49
0.62,0.59,0.38,848.74
0.62,0.59,0.38,712.81
0.62,0.63,0.31,499.17
0.62,0.63,0.38,471.21
0.62,0.69,0.38,437.34
0.62,0.69,0.31,483.19
0.62,0.69,0.31,840.6
0.62,0.69,0.31,782.7
0.62,0.75,0.31,796.83
0.62,0.8,0.38,840.6
0.62,0.8,0.31,664.89
0.64,0.75,0.31,670.88
0.67,0.69,0.38,698.84
0.72,0.6,0.38,927.36
0.72,0.6,0.46,1098.17
0.72,0.6,0.46,752.75
0.72,0.64,0.46,587.11
0.72,0.64,0.38,838.6
0.69,0.69,0.38,1078.2
0.64,0.86,0.31,1050.25
0.62,0.93,0.31,749.77
0.62,0.93,0.38,752.75
0.62,0.93,0.23,992.62
0.62,0.86,0.38,748.75
0.62,0.86,0.23,628.95
0.59,0.93,0.23,894.51
0.59,0.93,0.15,533.11
0.59,0.93,0.23,487.19
0.59,0.93,0.23,425.29
0.59,0.93,0.23,397.34
0.59,0.93,0.23,407.37
0.59,0.93,0.23,888.52
0.59,1,0.15,607.05
0.62,0.93,0.15,553.08
0.64,0.86,0.23,597
0.67,0.8,0.23,601
0.69,0.75,0.23,914.48
0.67,0.8,0.31,1054.24
0.67,0.8,0.38,1016.31
0.69,0.75,0.38,732.9
0.69,0.75,0.23,638.94
0.72,0.7,0.31,650.92
0.69,0.75,0.31,766.8
0.67,0.75,0.31,1120.13
0.67,0.75,0.31,1019.75
0.64,0.8,0.31,800.67
0.64,0.8,0.31,652.91
0.64,0.8,0.23,664.89
0.62,0.86,0.38,774.71
0.62,0.86,0.31,900.5
0.62,0.86,0.38,635.96
0.62,0.86,0.31,477.27
0.62,0.86,0.31,463.23
0.62,0.86,0.31,463.23
0.62,0.86,0.31,473.21
0.62,0.86,0.31,513.14
0.62,0.86,0.31,724.92
0.62,0.86,0.38,952.41
0.62,0.86,0.31,652.91
0.64,0.8,0.31,608.99
0.64,0.8,0.31,652.91
0.67,0.8,0.38,1100.25
0.67,0.8,0.31,904.49
0.69,0.75,0.31,608.99
0.69,0.75,0.31,525.12
0.72,0.75,0.31,918.65
0.72,0.75,0.38,922.46
0.72,0.75,0.31,646.92
0.69,0.8,0.38,608.99
0.69,0.8,0.23,842.6
0.67,0.86,0.31,1062.23
0.67,0.86,0.15,1026.38
0.67,0.86,0.31,722.8
0.67,0.86,0.15,788.83
0.67,0.86,0.08,576.7
0.67,0.86,0.15,481.2
0.67,0.86,0.15,459.23
0.67,0.86,0.23,463.23
0.67,0.86,0.38,467.22
0.64,0.86,0.46,497.24
0.64,0.8,0.38,525.12
0.64,0.86,0.54,715.21
0.64,0.8,0.54,948.42
0.64,0.8,0.54,581.03
0.67,0.8,0.38,634.94
0.67,0.8,0.38,636.94
0.67,0.8,0.38,850.58
0.67,0.75,0.54,589.02
0.69,0.69,0.46,567.21
0.69,0.69,0.31,591.01
0.69,0.69,0.31,852.58
0.69,0.69,0.38,1140.1
0.67,0.69,0.38,766.72
0.67,0.69,0.31,722.8
0.64,0.75,0.23,712.81
0.64,0.75,0.15,1088.19
0.64,0.75,0.15,620.97
0.64,0.75,0.15,531.19
0.64,0.75,0.08,435.34
0.62,0.8,0.08,457.24
0.62,0.86,0.08,862.56
0.62,0.86,0.08,523.13
0.62,0.86,0.15,471.21
0.62,0.86,0.08,461.23
0.62,0.86,0.15,523.13
0.62,0.86,0.15,925.01
0.67,0.75,0.15,567.05
0.67,0.75,0.08,603
0.67,0.75,0.23,652.91
0.72,0.7,0.08,1012.31
0.74,0.6,0.15,1002.33
0.74,0.6,0.31,630.95
0.74,0.6,0.23,585.51
0.77,0.6,0.38,640.93
0.72,0.64,0.38,832.61
0.72,0.64,0.31,1082.2
0.69,0.69,0.31,1060.32
0.67,0.75,0.38,758.74
0.64,0.75,0.38,742.76
0.62,0.8,0.46,622.96
0.62,0.8,0.31,778.7
0.62,0.8,0.31,856.74
0.62,0.8,0.31,467.22
0.62,0.8,0.31,463.23
0.59,0.86,0.31,457.24
0.59,0.86,0.23,433.28
0.59,0.86,0.31,441.26
0.59,0.86,0.31,802.73
0.59,0.86,0.15,826.62
0.62,0.86,0.31,547.09
0.67,0.75,0.23,591.11
0.72,0.64,0.31,589.02
0.74,0.64,0.38,804.66
0.77,0.55,0.38,1056.24
0.82,0.52,0.38,1036.27
0.82,0.52,0.38,667.07
0.82,0.52,0.38,523.2
0.82,0.52,0.38,579.03
0.82,0.52,0.38,842.6
0.79,0.61,0.38,1060.45
0.77,0.6,0.46,1014.31
0.74,0.64,0.46,632.95
0.72,0.7,0.46,639.33
0.69,0.75,0.46,610.98
0.69,0.8,0.38,557.07
0.69,0.8,0.38,788.84
0.67,0.86,0.31,764.73
0.67,0.86,0.31,427.34
0.67,0.86,0.31,451.25
0.67,0.86,0.23,419.3
0.67,0.93,0.23,443.26
0.67,0.93,0.23,453.24
0.69,0.87,0.15,587.02
0.67,0.93,0.23,900.68
0.67,1,0.23,603
0.69,0.93,0.08,567.05
0.69,0.93,0.23,832.61
0.69,0.93,0.31,1118.22
0.69,0.93,0.15,948.42
0.69,0.93,0.23,632.95
0.69,0.93,0.15,549.08
0.72,0.93,0.23,682.86
0.72,0.93,0.23,1040.48
0.72,0.93,0.23,1074.21
0.72,0.93,0.31,882.53
0.69,1,0.31,646.92
0.69,1,0.23,666.74
0.69,1,0.38,589.02
0.69,0.93,0.38,1010.32
0.69,0.93,0.31,932.45
0.69,1,0.46,499.24
0.67,0.93,0.38,483.19
0.67,0.93,0.38,471.21
0.64,0.93,0.46,453.43
0.62,1,0.54,493.18
0.62,0.93,0.38,545.16
0.62,0.93,0.46,950.61
0.62,0.93,0.46,774.71
0.62,0.93,0.46,591.01
0.67,0.75,0.38,606.99
0.67,0.69,0.46,636.94
0.69,0.6,0.54,1058.24
0.69,0.55,0.38,914.48
0.72,0.36,0.46,626.96
0.74,0.3,0.38,559.07
0.72,0.22,0.46,511.22
0.69,0.24,0.38,545.09
0.69,0.21,0.38,698.92
0.67,0.29,0.38,1024.29
0.64,0.43,0.15,714.81
0.62,0.46,0.23,638.94
0.59,0.49,0.08,579.03
0.56,0.59,0.15,722.8
0.51,0.68,0.23,856.74
0.51,0.74,0.08,493.18
0.54,0.63,0.15,467.22
0.54,0.69,0.15,426.7
0.54,0.69,0.15,413.31
0.54,0.69,0,435.27
0.51,0.74,0.15,513.14
0.54,0.74,0.15,958.4
0.59,0.63,0.08,816.79
0.62,0.59,0.08,595.01
0.67,0.46,0.15,610.64
0.72,0.39,0.38,824.7
0.74,0.26,0.46,1072.21
0.72,0.24,0.38,972.38
0.72,0.24,0.38,688.96
0.72,0.36,0.38,585.02
0.69,0.32,0.31,535.11
0.69,0.26,0.31,826.62
0.67,0.32,0.23,1059.96
0.67,0.43,0.31,818.72
0.64,0.51,0.31,682.86
0.64,0.59,0.23,666.89
0.62,0.69,0.38,657.09
0.59,0.63,0.15,806.66
0.62,0.54,0.23,926.46
0.59,0.63,0.15,616.97
0.59,0.63,0.08,483.19
0.59,0.69,0.08,463.23
0.56,0.75,0.15,393.34
0.56,0.69,0.23,407.32
0.54,0.8,0.38,443.26
0.54,0.8,0.23,449.31
0.59,0.69,0.08,892.51
0.64,0.64,0.08,896.58
0.67,0.6,0.38,595.62
0.72,0.47,0.38,638.94
0.72,0.47,0.31,689.97
0.74,0.47,0.31,1072.88
0.74,0.44,0.23,688.85
0.77,0.4,0.23,601.03
0.79,0.4,0.31,573.04
0.79,0.37,0.23,891.62
0.79,0.37,0.31,1062.44
0.77,0.37,0.23,778.7
0.72,0.43,0.23,585.02
0.72,0.47,0.15,593.09
0.69,0.51,0.31,926.46
0.69,0.55,0.23,612.98
0.67,0.69,0.23,674.88
0.64,0.8,0.31,367.82
0.62,0.86,0.23,429.28
0.62,0.86,0.31,419.3
0.62,0.86,0.31,425.41
0.62,0.86,0.23,425.38
0.59,0.86,0.23,603
0.62,0.86,0.23,898.5
0.67,0.75,0.23,820.63
0.72,0.64,0.23,559.13
0.77,0.55,0.31,555.07
0.82,0.48,0.31,1060.23
0.85,0.4,0.38,1056.46
0.85,0.44,0.38,976.37
0.87,0.29,0.46,616.97
0.9,0.23,0.46,578.94
0.85,0.31,0.54,1010.32
0.82,0.37,0.62,1126.36
0.77,0.4,0.54,1042.34
0.74,0.39,0.54,714.81
0.72,0.43,0.54,742.76
0.69,0.51,0.46,758.74
0.67,0.6,0.46,706.82
0.64,0.69,0.54,593.01
0.64,0.75,0.54,966.58
0.64,0.75,0.31,742.83
0.62,0.8,0.46,469.22
0.62,0.8,0.54,473.21
0.62,0.8,0.46,451.25
0.62,0.8,0.31,459.23
0.62,0.8,0.38,612.98
0.64,0.8,0.38,892.51
0.67,0.75,0.38,881.09
0.67,0.8,0.31,557.14
0.69,0.69,0.38,569.05
0.69,0.75,0.38,591.01
0.72,0.64,0.38,916.34
0.72,0.7,0.38,1000.54
0.72,0.7,0.15,706.9
0.72,0.7,0.15,563.06
0.72,0.7,0.23,604.99
0.69,0.8,0.31,688.85
0.69,0.8,0.38,1126.12
0.67,0.86,0.31,1110.15
